review,aesthetics,cost,effectiveness,efficiency,enjoyability,general,learnability,reliability,safety,security
Đây thực sự là một trò chơi vui vẻ với nhiều trò chơi khác bên trong nó.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Cũng giống như với các đồng xu!,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi muốn có một tùy chọn để có thể trò chuyện với những người chơi khác.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Thì lại, tôi thường được nhận ra trong hầu hết các trò chơi của mình.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này có thứ gì đó cho mọi người.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Để thất vọng của tôi, những trò chơi tiêu chuẩn đi kèm với ứng dụng không tốt và quá khó cho đứa trẻ 8 tuổi của tôi chơi.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ĐẶC BIỆT là ở mức dễ.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Vì vậy, bạn phải vượt qua 18 cấp độ để kiếm đủ tiền mua phần mở rộng đó.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đôi khi, tôi phải mất khoảng 20 phút để thử kết nối trò chơi của mình.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lý do duy nhất không để một sao là bởi vì tôi không thực sự đánh giá các tính năng cập nhật.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi đã tải ứng dụng và thấy mình rất yêu thích nó!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Điều này vừa mới xảy ra với tôi ngay trước khi tôi viết bài đánh giá này.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Màn hình tín dụng cảm giác như bạn đang sống trong một giấc mơ trở thành hiện thực, mà tôi cảm thấy nó hơn cả một trò chơi.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"đối với tất cả mọi người đang đọc điều này, nếu bạn chưa cập nhật, ĐỪNG LÀM.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi cảm thấy nó sẽ tạo thêm động lực cho mọi người chơi trò chơi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Những ngày thử nghiệm là những ngày tốt nhất.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi thích phần thưởng hàng ngày, nhưng sau ngày thứ bảy, nó đưa tôi trở lại ngày đầu tiên mà không có bất kỳ phần thưởng nào.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tất cả năm người!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Nếu tôi bị mắc kẹt ở một trong những cấp độ trong các thử thách, tôi sẽ mất tất cả các giải thưởng và tiền đã kiếm được.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Không có sao - không thể chơi.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Điều đó cần được sửa chữa bất cứ khi nào bạn có thể hoặc chúng tôi chỉ không biết cách chơi heheh.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Có thể đó là lý do?,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi đã chơi trò chơi này từ khi tôi còn nhỏ, bà tôi đã giới thiệu tôi với trò chơi và tôi đã trở nên khá nghiện nó.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Chuyển sang vấn đề tiếp theo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Và cả hai đều LIÊN TỤC!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mỗi vòng có thể mất 10+ mạng để hoàn thành, và mất khá lâu để các mạng được bổ sung lại.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tôi muốn bắt đầu bằng cách nói rằng... trò chơi này thiếu đi rất nhiều!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Điều mà không một trò chơi nào có thể lấy được từ tôi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Dù sao thì, điều này đã nhanh chóng kết thúc đêm chơi game của chúng tôi vì sự thất vọng tột cùng.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Điều này thật đáng tiếc cho một trò chơi đòi hỏi một khoảng thời gian đáng kể để hoàn thành.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Nếu bạn bỏ qua, nó chỉ ở trên thẻ màu vàng cho đến khi hết thời gian.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tôi không luôn có mặt, nói cách khác, đó là sự lãng phí số mạng.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Trong nửa năm, hầu như không có gì được thêm vào.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Vậy Innersloth, tôi rất hào hứng với những cập nhật và ý tưởng mà bạn có cho trò chơi này trong tương lai!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"🙃 Điều thứ ba là khi bạn còn sống, bạn chỉ có thể trò chuyện trong các cuộc họp khẩn cấp.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Sau đó, nó sẽ dừng hoạt động mà không có lý do gì.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hãy bắt đầu bằng việc tìm một máy chủ.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Vì vậy, tôi đã xóa ứng dụng, khởi động lại điện thoại và cài đặt lại nó nhưng những điều tương tự lại tiếp tục xảy ra!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi thực sự rất thích trò chơi này khi mới bắt đầu nhưng càng chơi xa hơn, tôi càng không muốn tiếp tục chơi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Giá đó đáng giá hơn nội dung.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi thậm chí không xem chương trình đó.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Con lăn không bao giờ nên bị cản trở.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi có thể thấy những người có ít kiên nhẫn sẽ dễ dàng từ bỏ nếu họ muốn tu sửa nhà cửa thay vì vườn.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Đây là một số yêu cầu của tôi mà bạn nên thực hiện.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tùy chọn chơi game nhanh rất thuận tiện.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi thường chỉ đợi cho đến khi họ tặng nhiều giờ chơi và thử chơi nhiều bảng nhất có thể cho đến khi tôi vượt qua được chúng.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Ngoài ra, hãy để chúng tôi có quyền lựa chọn, không ép buộc chơi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nếu bạn phải trả tiền trước cho trò chơi này, tôi khá chắc rằng sẽ có cơ sở để kiện; nó TỆ đến mức đó.",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Và đơn giản là nó quá mất nhiều thời gian chơi game để kiếm được số tiền mà họ đang tính phí cho các mặt hàng trong cửa hàng.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi đến với trò chơi này để lấy lại sự hào hứng và niềm vui mà tôi đã có từ khi bắt đầu chơi Gardenscapes.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"TLDR:
""Chế độ chơi đa người trực tuyến"" không phải là chế độ chơi đa người trực tuyến.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Có những viên gạch đẹp mắt với những hiệu ứng hoạt hình tuyệt vời.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nó khiến bạn cố gắng hết sức để vượt qua điểm cao của người khác.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Xúc xắc/máy tính HOÀN TOÀN kiểm soát ai kiểm soát bàn cờ, và do đó quyết định ai sẽ thắng trò chơi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Đầu tiên là quảng cáo sẽ chạy sau khi nhấn vào biểu tượng trang chủ.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tôi đã chơi đủ các trò chơi để nhận ra rằng có một số kịch bản đang diễn ra.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tại sao bạn lại tạo ra quảng cáo bạo lực kỳ lạ để quảng bá trò chơi này?,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Như một hình phạt cho hành động của họ, bất kể họ đã làm gì.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cảm ơn rất nhiều vì đã đọc.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Một trò chơi hay nhưng điều làm tôi khó chịu là bạn phải trả tiền cho hầu hết các hạng mục!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chế độ chơi nhiều người trực tuyến không bao giờ hoạt động, họ có rất nhiều bot và nó luôn bị đơ, buộc tất cả các người chơi phải rời game.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TÔI RẤT KHÔNG HÀI LÒNG VỚI ĐIỀU NÀY!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tải Game, Tận Hưởng Niềm Vui, Tạo Ra Kỷ Niệm.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Sẽ tốt hơn nếu những điều này được sửa!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Có thể như tài sản, các mảnh ghép trò chơi và một bảng vị trí xung quanh thế giới hoặc các nền văn hóa khác nhau.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Như vậy, chúng ta có thể khiến cho bệnh nhân cũng có được niềm vui nhưng mà không phải chịu áp lực của việc đếm thời gian.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Những 'Cải tiến' này khiến tôi rất khó để nhìn thấy những gì tôi đang làm vào những lúc nhất định, nhưng lại khiến tôi không thể làm được một số việc khác vào những lúc khác.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Người chơi có thể sử dụng những tên gọi xúc phạm, và bắt nạt người khác mà không bị đuổi khỏi trò chơi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Không có bảng xếp hạng hoặc cách để theo dõi thống kê trong thế giới kỹ thuật số này thật bất ngờ.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nó đưa tôi trở lại màn hình chính của tôi.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi có thể chơi khoảng 20 trận liên tiếp mà không bao giờ cảm thấy chán.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi sẽ mua gói infinity trị giá 30 đô la để có thể sở hữu tất cả.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.S Tôi thách thức bạn trong một trò chơi heads up!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi là một người hâm mộ lớn của Monopoly nên rõ ràng tôi đã rất phấn khích khi thấy trò chơi này được phát hành lại sau một thời gian dài vắng bóng trên App Store.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Vui lòng thêm tính năng đó, trò chơi này hoàn toàn về việc đi lại và hy vọng có một số tiến bộ!",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Vì vậy, giống như nhiều người khác khi khắc phục sự cố, tôi đã xóa và tải lại ứng dụng.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tuy nhiên, ứng dụng không hoạt động và mỗi lần tôi cố gắng mở nó, màn hình trở nên đen và tôi bị đá ra khỏi ứng dụng.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Và điều này cũng có những lợi ích tương tự.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Ồ, và mỗi lần tôi tham gia một trò chơi, nó lại nói rằng trò chơi đã bắt đầu ... ngay cả khi nó nói chỉ có 2 người chơi !!!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi thực sự yêu thích trò chơi này, tất cả những gì làm hỏng trò chơi và nhiều trò chơi tuyệt vời khác chỉ đơn giản là những lỗi và vấn đề như thế này.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trò chơi tuyệt vời 5/5 sao.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi có thể nhớ lại những thế giới mà tôi và anh em họ của tôi đã chơi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi đang cân nhắc việc xóa và cài lại trò chơi để có thể sử dụng hệ thống chat cũ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Bạn có thể cho phép cửa sổ 30 giây nếu một người chơi không trở lại và chơi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Homescapes là một ứng dụng tốt.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Cảm ơn tất cả mọi người đã dành thời gian và công sức để đọc đánh giá của tôi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Và tôi tin rằng người chiến thắng được xác định từ đầu trò chơi!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Và tôi không thể tự buộc mình xóa nó, vì vậy tôi tiếp tục chơi và chấp nhận thử thách như nó là gì.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Đó là phần chán chường nhất của trò chơi mà mất mãi mãi để hoàn thành.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vấn đề duy nhất là nó hoàn toàn tiêu hao pin của bạn.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bạn sẽ thật sự hối hận về điều đó.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi đã thấy nó được chơi trên Twitch và nghĩ rằng tôi phải thử trải nghiệm điều này.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Bạn sẽ tham gia vào một trò chơi và màn hình sẽ hoàn toàn đen, bạn có thể tự do chạy đến bất cứ đâu.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tôi nghĩ tôi đã thấy điều này trên một bài đánh giá khác, nhưng có thể thêm giới hạn thời gian cho camera không?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Thật lãng phí một, hai tiếng đồng hồ, rất làm mất kiên nhẫn.",0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
"Tôi bị giam trong tù nhiều hơn là được chơi, vì vậy trong trò chơi tiếp theo, tôi đã chơi một cách dễ dàng hơn.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Đây là bằng chứng đầu tiên về AI trong chế độ người thật trực tuyến được cho là thật.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi không thích phàn nàn nhưng tôi chỉ muốn cho bạn biết.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Việc tiêu và tiêu tiền mà không bao giờ thắng lại được gì ngoại trừ 50 đến 100 đồng tiền là rất nản lòng.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi có thể khẳng định rằng đây là một trò chơi được thực hiện tốt với những cập nhật và hỗ trợ liên tục.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Trọng tâm của trò chơi này chính là gameplay kiểu ""ghép các ô"" giống như Candy Crush, khá là thông thường.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi đã gửi một yêu cầu dịch vụ khách hàng khẩn cấp chỉ để nhận được phản hồi MỘT NĂM SAU.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hãy thêm nhiều đồ vật như nhà vệ sinh hay tivi và nhiều hơn nữa vào Minecraft!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Ban đầu tôi rất bối rối vì tôi tự hào về điểm số cao của mình, và cố gắng đánh bại nó, nhưng rồi NÓ ĐƯỢC ĐẶT LẠI!",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tài khoản Minecraft của tôi là một tài khoản Xbox live có tên là Endermen21YT.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi không muốn từ bỏ trò chơi này khi đã dành không ít thời gian cho nó, nhưng nếu không có sự cải thiện, tôi có thể phải làm như vậy.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi gặp những người mới và tốt bụng.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Vì những lý do trên, tôi đã bỏ chơi trò chơi.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Một lần nữa, đừng lãng phí tiền bạc và thời gian của bạn vào ứng dụng này cho đến khi họ bắt đầu thực hiện những cải tiến và thay đổi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tuy nhiên, một ngày nào đó, ứng dụng không thể mở trước khi nó bị sập.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Đôi khi AI đã quay lại với hàng nghìn đô la và cuối cùng đã chiến thắng.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hãy cẩn thận khi mua gói, chúng sẽ không quay lại, ngay cả khi bạn nhấn khôi phục mua hàng",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nó thực sự cản trở bất kỳ yếu tố kỹ năng nào bạn có thể áp dụng vào trò chơi của mình.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tôi muốn một sự sửa chữa hoặc hoàn lại tiền của tôi.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi có thể chơi nó ở bất cứ đâu, vì nó không yêu cầu kết nối internet.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trò chơi này tốt.... CHỈ KHI BẠN CÓ MỘT TÀI KHOẢN!!!!!!!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Trò chơi thú vị nhưng chắc chắn không ngẫu nhiên.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Vì vậy, nếu bạn có thể, hãy kiểm tra điều này.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nếu họ có liên hệ và sửa lỗi ứng dụng, tôi sẽ cập nhật lại đánh giá của mình.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Vui lòng thêm tùy chọn để xóa các tính năng và quái vật mà không cần bật chế độ gian lận.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Và nó đã thay đổi rất nhiều.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tôi nghĩ rằng chỉ mình tôi gặp phải vấn đề này, nhưng thật là một sự giải tỏa khi biết rằng không chỉ mình tôi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bước thêm này không nên cần thiết.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Among us thông báo rằng chiếc tàu chở khí mới sẽ ra mắt vào đầu tháng 12 năm 2020, nhưng họ đã trì hoãn và nói rằng sẽ ra mắt vào 2021.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi sẽ xóa nó trước tiên!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nó nói rằng tôi sẽ có một căn phòng với lò sưởi đang cháy, một cái chậu rửa đang tràn nước mọi nơi, chuột chạy, và một cái lò vi sóng đã hư.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Có một nhu cầu cấp bách cho một hệ thống nâng cấp nào đó, giao dịch tiền xu và phần thưởng.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Điều này làm cho trò chơi rất dễ dàng cho kẻ mạo danh vì sự nhẹ dạ cả tin của đa số cộng đồng.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TÔI THẬT SỰ MONG BẠN CÓ THỂ XEM XÉT CHÚNG.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Nó cũng rất hay bị lỗi, tôi và anh em họ của tôi thường chơi cùng nhau nhưng nó đã bị đứng hình rất nhiều.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi đã mua ứng dụng này vài tuần trước và đến nay vẫn chưa mở hoặc chơi thành công nó một lần nào.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Như tên của họ hiện lên màu đỏ.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Nếu điều này không hoạt động thì họ có thể chơi cùng bạn bè hoặc gỡ bỏ trò chơi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Đây là nơi mà tôi biết hầu hết mọi người sẽ rất tức giận; đây là điểm số 3 triệu trong 2 giờ, bạn biết không?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi luôn bị đá ra khỏi trò chơi do một lỗi hoặc một lỗi kỹ thuật kỳ lạ nào đó.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nó luôn đưa ra điều bạn không cần MỖI LẦN.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Nếu bạn định mua đồ trong trò chơi này, hãy chắc chắn rằng bạn mua từng món một cách riêng lẻ để tránh gặp phải vấn đề này.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nhưng sau đó, vài năm sau khi ứng dụng được tạo ra, các cấp độ của nó đã thay đổi.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Chúng tôi sẽ thay phiên nhau chơi và gắn kết :).,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Nếu vấn đề này không được giải quyết, tôi sẽ xoá Minecraft hoàn toàn vì nó hoàn toàn lãng phí tiền của tôi.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ngoài ra, hãy vui vẻ và tận hưởng trò chơi cùng tất cả những bộ bài thú vị của nó.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Ngoài ra, nếu như không có ai sống trong ngôi nhà suốt nhiều năm, tại sao quần áo trên các bức tượng lại không bị phủ bụi?",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cảm ơn bạn đã đọc nếu bạn đã làm vậy!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Thay vì chỉ đưa tiền, hãy cho chúng tôi một chút tiền và một ngôi sao!",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cái gì đang xảy ra vậy?,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi hy vọng rằng đây không phải là hồi kết của trò chơi đối với tôi, và tôi cũng hy vọng đây không phải là hồi kết của dữ liệu của tôi.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Các cấp độ quá khó và số tiền thưởng lại quá thấp.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Và tôi phải nói, trò chơi này hoàn toàn tái hiện được không khí của trò chơi trinh thám giết người cổ điển.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
